,Seq#,ID#,Gender,M,R,F,FirstPurch,ChildBks,YouthBks,CookBks,DoItYBks,RefBks,ArtBks,GeogBks,ItalCook,ItalAtlas,ItalArt,Florence,Related Purchase,Mcode,Rcode,Fcode,Yes_Florence,No_Florence
1277,1278,10728,Female,332,8,7,42,3,0,1,0,0,1,1,1,0,1,0,4,200+,7-12 mos.,3+ books,0,1
1278,1279,10733,Male,207,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
1279,1280,10740,Female,51,36,1,36,0,0,0,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1280,1281,10741,Female,239,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1281,1282,10744,Female,72,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,1 book,0,1
1282,1283,10749,Female,362,2,6,20,1,0,0,0,0,0,1,0,0,0,0,1,200+,0-2 mos.,3+ books,0,1
1283,1284,10779,Female,108,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
1284,1285,10780,Female,97,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,2 books,0,1
1285,1286,10783,Male,86,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,51-100,0-2 mos.,1 book,0,1
1286,1287,10786,Male,291,4,7,40,0,2,0,1,0,1,0,0,0,0,1,1,200+,3-6 mos.,3+ books,1,0
1287,1288,10800,Female,262,28,10,80,3,0,2,3,0,1,1,1,0,1,0,4,200+,13+ mos.,3+ books,0,1
1288,1289,10806,Female,415,12,9,60,1,0,2,2,1,2,0,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
1289,1290,10811,Female,177,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
1290,1291,10812,Female,174,14,4,28,2,0,0,1,0,1,0,0,0,0,0,1,101-200,13+ mos.,3+ books,0,1
1291,1292,10820,Female,81,12,2,20,1,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,2 books,0,1
1292,1293,10826,Female,42,32,2,36,0,0,0,0,0,1,1,0,0,0,0,2,26-50,13+ mos.,2 books,0,1
1293,1294,10829,Male,318,4,7,44,0,1,2,1,1,1,0,1,1,1,0,4,200+,3-6 mos.,3+ books,0,1
1294,1295,10832,Female,195,16,2,18,1,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1295,1296,10835,Female,235,2,10,52,2,2,2,0,0,0,2,0,0,0,1,2,200+,0-2 mos.,3+ books,1,0
1296,1297,10844,Male,72,8,4,20,0,1,1,0,1,0,0,0,0,0,0,0,51-100,7-12 mos.,3+ books,0,1
1297,1298,10845,Female,291,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1298,1299,10848,Female,173,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
1299,1300,10850,Female,193,34,11,82,5,0,3,0,0,2,1,1,0,2,0,6,101-200,13+ mos.,3+ books,0,1
1300,1301,10869,Male,273,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
1301,1302,10877,Female,220,34,2,42,1,0,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
1302,1303,10891,Female,306,12,2,18,0,1,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
1303,1304,10899,Female,136,10,3,26,1,0,1,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
1304,1305,10909,Female,375,8,9,38,2,1,0,1,1,1,1,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
1305,1306,10915,Female,52,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,2 books,0,1
1306,1307,10918,Male,338,6,8,54,1,2,2,1,0,1,0,1,0,0,0,2,200+,3-6 mos.,3+ books,0,1
1307,1308,10919,Male,310,16,2,18,0,0,1,0,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
1308,1309,10928,Female,95,32,2,40,0,0,0,1,0,1,0,0,0,1,0,2,51-100,13+ mos.,2 books,0,1
1309,1310,10934,Female,203,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
1310,1311,10935,Female,152,12,2,18,0,1,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1311,1312,10936,Female,178,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1312,1313,10950,Male,270,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,200+,3-6 mos.,2 books,1,0
1313,1314,10952,Female,202,4,12,72,1,1,0,1,2,2,0,0,0,0,1,2,200+,3-6 mos.,3+ books,1,0
1314,1315,10955,Male,293,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1315,1316,10956,Female,207,24,2,30,1,1,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
1316,1317,10957,Female,263,12,2,20,0,0,1,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
1317,1318,10960,Male,67,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,1 book,0,1
1318,1319,10963,Female,295,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1319,1320,10964,Female,175,14,11,68,2,3,3,2,1,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
1320,1321,10978,Female,294,10,3,22,0,0,1,1,0,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
1321,1322,10999,Female,268,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1322,1323,11007,Female,39,30,1,30,0,0,1,0,0,0,0,0,0,0,0,0,26-50,13+ mos.,1 book,0,1
1323,1324,11009,Female,94,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,1 book,0,1
1324,1325,11010,Male,216,2,9,46,2,1,2,0,2,0,1,1,1,0,0,3,200+,0-2 mos.,3+ books,0,1
1325,1326,11012,Male,97,20,1,20,0,0,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1326,1327,11045,Female,24,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0-25,13+ mos.,1 book,0,1
1327,1328,11050,Male,334,2,7,26,0,0,3,1,0,0,0,1,0,0,0,1,200+,0-2 mos.,3+ books,0,1
1328,1329,11055,Female,329,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
1329,1330,11061,Male,313,12,2,20,0,0,1,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
1330,1331,11064,Female,240,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1331,1332,11065,Female,432,16,9,38,0,2,5,1,0,0,1,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
1332,1333,11076,Male,54,16,1,16,0,0,0,0,0,1,0,0,0,0,0,1,51-100,13+ mos.,1 book,0,1
1333,1334,11088,Female,116,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
1334,1335,11097,Female,305,30,1,30,0,0,0,0,1,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1335,1336,11111,Female,134,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
1336,1337,11113,Female,101,16,2,22,0,0,1,0,1,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1337,1338,11118,Female,318,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
1338,1339,11124,Female,347,20,9,60,1,2,2,1,2,1,0,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
1339,1340,11131,Female,55,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,1 book,0,1
1340,1341,11133,Female,71,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,51-100,0-2 mos.,2 books,0,1
1341,1342,11138,Female,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1342,1343,11150,Female,37,28,2,32,0,0,0,0,1,1,0,0,0,0,0,1,26-50,13+ mos.,2 books,0,1
1343,1344,11179,Female,133,16,4,36,1,0,1,1,0,0,1,0,0,0,0,1,101-200,13+ mos.,3+ books,0,1
1344,1345,11186,Female,152,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
1345,1346,11203,Female,112,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
1346,1347,11216,Female,179,16,3,34,0,1,2,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
1347,1348,11220,Male,23,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0-25,13+ mos.,1 book,0,1
1348,1349,11234,Male,337,10,10,66,3,1,2,0,0,1,2,0,0,0,0,3,200+,7-12 mos.,3+ books,0,1
1349,1350,11249,Female,109,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,101-200,0-2 mos.,1 book,1,0
1350,1351,11274,Female,21,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0-25,13+ mos.,1 book,0,1
1351,1352,11289,Male,160,6,5,22,0,0,1,1,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
1352,1353,11294,Female,116,20,5,46,0,1,2,0,1,1,0,1,0,0,0,2,101-200,13+ mos.,3+ books,0,1
1353,1354,11295,Female,135,8,4,22,0,0,2,0,0,1,0,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
1354,1355,11311,Female,182,10,4,34,1,0,0,2,0,0,0,0,0,0,0,0,101-200,7-12 mos.,3+ books,0,1
1355,1356,11314,Female,298,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1356,1357,11315,Male,316,26,8,72,1,1,1,1,1,2,1,0,0,0,1,3,200+,13+ mos.,3+ books,1,0
1357,1358,11342,Male,142,14,3,26,1,1,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
1358,1359,11343,Female,121,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
1359,1360,11363,Male,118,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1360,1361,11370,Female,293,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
1361,1362,11393,Female,166,8,11,56,1,3,1,0,2,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
1362,1363,11396,Female,269,10,5,32,2,0,1,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
1363,1364,11401,Female,258,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
1364,1365,11406,Male,397,10,9,50,0,1,2,0,0,3,2,0,0,0,1,5,200+,7-12 mos.,3+ books,1,0
1365,1366,11434,Female,199,14,2,18,0,0,0,1,0,1,0,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
1366,1367,11439,Male,56,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1367,1368,11455,Female,234,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,1 book,0,1
1368,1369,11456,Female,185,14,8,54,2,1,1,3,0,0,1,1,0,0,0,2,101-200,13+ mos.,3+ books,0,1
1369,1370,11457,Female,46,10,2,14,1,0,0,0,0,0,0,0,0,0,0,0,26-50,7-12 mos.,2 books,0,1
1370,1371,11461,Female,41,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,26-50,0-2 mos.,2 books,0,1
1371,1372,11484,Female,34,14,1,14,0,0,0,0,1,0,0,0,0,0,0,0,26-50,13+ mos.,1 book,0,1
1372,1373,11486,Female,193,14,2,18,1,1,0,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1373,1374,11487,Female,156,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
1374,1375,11491,Female,216,16,2,18,1,0,0,0,0,0,1,0,0,0,0,1,200+,13+ mos.,2 books,0,1
1375,1376,11495,Female,240,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1376,1377,11499,Female,107,22,1,22,0,0,0,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,1 book,0,1
1377,1378,11504,Female,232,26,1,26,0,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1378,1379,11520,Female,199,22,5,50,0,1,2,0,0,1,1,0,0,0,0,2,101-200,13+ mos.,3+ books,0,1
1379,1380,11536,Male,395,10,11,36,4,2,1,0,0,0,1,1,0,0,0,2,200+,7-12 mos.,3+ books,0,1
1380,1381,11548,Male,201,22,2,28,2,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
1381,1382,11550,Male,319,22,11,50,2,1,1,4,1,1,1,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
1382,1383,11551,Female,81,4,2,10,0,0,0,0,0,0,0,0,0,0,1,0,51-100,3-6 mos.,2 books,1,0
1383,1384,11554,Male,79,26,1,26,0,0,0,0,0,0,1,0,0,0,0,1,51-100,13+ mos.,1 book,0,1
1384,1385,11558,Female,281,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
1385,1386,11572,Female,222,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1386,1387,11584,Female,73,14,1,14,0,0,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1387,1388,11586,Male,206,14,11,64,2,1,3,2,1,1,1,2,0,0,0,4,200+,13+ mos.,3+ books,0,1
1388,1389,11588,Female,215,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1389,1390,11592,Female,140,10,2,14,0,1,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1390,1391,11608,Male,182,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1391,1392,11610,Female,196,16,4,32,1,2,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
1392,1393,11617,Female,99,14,4,32,2,0,1,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,3+ books,0,1
1393,1394,11620,Female,115,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
1394,1395,11622,Female,83,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1395,1396,11627,Female,287,6,3,22,0,1,0,0,0,0,1,0,0,0,0,1,200+,3-6 mos.,3+ books,0,1
1396,1397,11635,Female,156,14,6,32,2,0,1,1,2,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
1397,1398,11652,Female,25,30,1,30,0,0,0,0,0,0,1,0,0,0,0,1,0-25,13+ mos.,1 book,0,1
1398,1399,11654,Female,60,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,0-2 mos.,2 books,0,1
1399,1400,11655,Female,77,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,1 book,0,1
1400,1401,11682,Female,275,14,3,20,1,0,2,0,0,0,0,1,0,0,0,1,200+,13+ mos.,3+ books,0,1
1401,1402,11685,Male,314,28,7,62,0,1,4,0,1,1,0,0,0,0,0,1,200+,13+ mos.,3+ books,0,1
1402,1403,11697,Female,289,12,12,60,1,2,3,1,2,1,1,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
1403,1404,11702,Female,256,10,9,32,0,1,2,3,0,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
1404,1405,11712,Female,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
1405,1406,11720,Female,267,16,2,20,1,0,0,0,0,1,0,0,0,0,0,1,200+,13+ mos.,2 books,0,1
1406,1407,11726,Male,265,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
1407,1408,11727,Female,100,16,2,20,1,0,0,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
1408,1409,11730,Male,125,14,2,16,0,0,0,0,0,0,1,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
1409,1410,11734,Female,326,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,2 books,0,1
1410,1411,11740,Female,197,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
1411,1412,11741,Male,243,14,11,78,3,1,5,0,0,2,0,1,0,1,0,4,200+,13+ mos.,3+ books,0,1
1412,1413,11750,Female,343,10,11,58,3,2,2,0,1,0,2,0,0,0,0,2,200+,7-12 mos.,3+ books,0,1
1413,1414,11753,Female,152,14,6,36,2,0,0,2,0,0,2,0,0,0,0,2,101-200,13+ mos.,3+ books,0,1
1414,1415,11788,Female,235,18,8,50,1,0,4,1,0,1,1,1,0,0,0,3,200+,13+ mos.,3+ books,0,1
1415,1416,11797,Female,302,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1416,1417,11811,Male,281,16,11,40,0,1,2,3,2,2,1,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
1417,1418,11813,Female,153,12,2,18,0,0,0,1,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1418,1419,11815,Female,178,10,2,14,1,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1419,1420,11817,Female,219,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1420,1421,11826,Male,39,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,26-50,3-6 mos.,1 book,0,1
1421,1422,11858,Female,335,10,12,72,2,1,1,2,1,2,2,0,0,0,1,4,200+,7-12 mos.,3+ books,1,0
1422,1423,11865,Female,370,14,12,68,2,1,3,2,0,1,2,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
1423,1424,11867,Female,292,36,2,40,0,0,0,0,2,0,0,0,1,0,0,1,200+,13+ mos.,2 books,0,1
1424,1425,11870,Male,267,8,10,60,2,0,1,1,1,1,1,0,1,0,1,3,200+,7-12 mos.,3+ books,1,0
1425,1426,11877,Female,80,34,1,34,0,0,0,0,0,0,1,0,0,0,0,1,51-100,13+ mos.,1 book,0,1
1426,1427,11878,Male,246,10,6,22,1,1,1,1,1,0,0,1,1,0,0,2,200+,7-12 mos.,3+ books,0,1
1427,1428,11886,Male,98,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0,51-100,7-12 mos.,1 book,1,0
1428,1429,11888,Female,65,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1429,1430,11889,Female,366,10,9,36,0,1,4,0,1,0,1,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
1430,1431,11896,Female,429,14,11,74,2,1,3,2,1,1,1,0,0,0,0,2,200+,13+ mos.,3+ books,0,1
1431,1432,11901,Female,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
1432,1433,11923,Female,121,16,6,36,0,2,2,2,0,0,0,1,0,0,0,1,101-200,13+ mos.,3+ books,0,1
1433,1434,11937,Female,140,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,1 book,0,1
1434,1435,11941,Male,257,22,1,22,0,0,0,1,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1435,1436,11943,Female,274,16,2,24,0,0,1,0,0,1,0,0,0,0,0,1,200+,13+ mos.,2 books,0,1
1436,1437,11960,Female,43,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,26-50,0-2 mos.,2 books,1,0
1437,1438,11965,Female,62,8,2,12,0,0,0,0,0,0,0,0,0,0,0,0,51-100,7-12 mos.,2 books,0,1
1438,1439,11967,Male,165,14,2,16,1,0,0,1,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1439,1440,11978,Female,36,16,2,20,0,0,1,0,0,1,0,0,0,0,0,1,26-50,13+ mos.,2 books,0,1
1440,1441,11980,Female,319,10,10,70,1,1,0,2,1,1,3,0,0,0,0,4,200+,7-12 mos.,3+ books,0,1
1441,1442,11994,Male,293,12,2,14,1,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,2 books,0,1
1442,1443,11996,Female,163,28,2,32,1,0,0,0,0,1,0,0,0,0,0,1,101-200,13+ mos.,2 books,0,1
1443,1444,12000,Male,270,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,200+,3-6 mos.,1 book,0,1
1444,1445,12006,Female,132,34,5,62,2,0,3,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,3+ books,0,1
1445,1446,12008,Female,131,12,5,38,1,0,2,0,0,1,0,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
1446,1447,12011,Female,274,20,7,52,3,0,1,2,1,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
1447,1448,12014,Male,263,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1448,1449,12018,Female,204,14,12,60,4,1,3,1,0,1,2,2,0,0,0,5,200+,13+ mos.,3+ books,0,1
1449,1450,12020,Female,218,2,11,26,2,1,1,1,0,0,0,0,0,0,0,0,200+,0-2 mos.,3+ books,0,1
1450,1451,12026,Male,102,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,1 book,0,1
1451,1452,12036,Male,71,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,51-100,3-6 mos.,2 books,0,1
1452,1453,12042,Female,152,16,2,22,1,0,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1453,1454,12064,Female,183,8,2,14,0,0,0,1,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1454,1455,12065,Female,88,16,2,22,0,0,0,0,0,1,1,0,0,0,0,2,51-100,13+ mos.,2 books,0,1
1455,1456,12088,Female,145,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,2 books,0,1
1456,1457,12092,Male,59,14,2,22,1,0,0,1,0,0,0,0,0,0,0,0,51-100,13+ mos.,2 books,0,1
1457,1458,12098,Female,200,30,4,44,1,1,1,0,0,0,1,1,0,0,0,2,101-200,13+ mos.,3+ books,0,1
1458,1459,12106,Female,199,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,101-200,7-12 mos.,1 book,0,1
1459,1460,12108,Female,126,4,5,28,3,0,1,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
1460,1461,12121,Female,232,30,1,30,0,0,0,0,0,1,0,0,0,0,0,1,200+,13+ mos.,1 book,0,1
1461,1462,12142,Male,415,16,10,70,3,1,1,1,1,0,3,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
1462,1463,12149,Male,267,10,9,34,2,0,2,1,1,0,2,0,0,0,1,2,200+,7-12 mos.,3+ books,1,0
1463,1464,12161,Male,124,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,101-200,0-2 mos.,1 book,0,1
1464,1465,12166,Female,254,12,3,26,0,1,1,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,3+ books,0,1
1465,1466,12183,Male,131,14,7,28,3,1,2,0,1,0,0,1,0,0,0,1,101-200,13+ mos.,3+ books,0,1
1466,1467,12184,Male,324,14,2,22,0,0,1,0,0,1,0,0,0,0,0,1,200+,13+ mos.,2 books,0,1
1467,1468,12190,Male,128,14,2,20,0,0,0,0,1,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1468,1469,12192,Female,300,4,8,44,1,3,0,0,1,1,0,0,1,1,1,3,200+,3-6 mos.,3+ books,1,0
1469,1470,12202,Female,250,34,12,68,1,1,1,1,2,1,5,0,0,0,0,6,200+,13+ mos.,3+ books,0,1
1470,1471,12205,Male,215,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1471,1472,12232,Female,128,10,6,24,0,0,1,1,1,0,1,0,0,0,0,1,101-200,7-12 mos.,3+ books,0,1
1472,1473,12244,Male,403,10,9,46,1,1,2,1,0,2,1,0,0,0,1,3,200+,7-12 mos.,3+ books,1,0
1473,1474,12258,Female,171,16,2,18,1,0,0,0,1,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1474,1475,12262,Male,214,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,0-2 mos.,2 books,0,1
1475,1476,12267,Female,304,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1476,1477,12271,Male,160,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,101-200,3-6 mos.,3+ books,0,1
1477,1478,12272,Female,298,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1478,1479,12298,Female,224,10,6,36,2,0,1,1,0,1,0,0,0,0,0,1,200+,7-12 mos.,3+ books,0,1
1479,1480,12309,Male,444,2,12,60,2,1,3,1,1,2,0,1,0,0,0,3,200+,0-2 mos.,3+ books,0,1
1480,1481,12320,Female,65,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,51-100,13+ mos.,1 book,0,1
1481,1482,12321,Male,124,12,2,14,0,0,0,1,0,0,0,0,0,0,0,0,101-200,7-12 mos.,2 books,0,1
1482,1483,12338,Female,280,14,2,22,1,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
1483,1484,12344,Male,296,10,6,44,1,0,2,1,1,0,0,1,0,0,0,1,200+,7-12 mos.,3+ books,0,1
1484,1485,12348,Male,192,8,2,16,0,0,1,0,0,0,0,0,0,0,1,0,101-200,7-12 mos.,2 books,1,0
1485,1486,12359,Male,279,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,200+,7-12 mos.,1 book,0,1
1486,1487,12361,Female,192,14,1,14,0,0,0,0,0,1,0,0,0,0,1,1,101-200,13+ mos.,1 book,1,0
1487,1488,12365,Female,236,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1488,1489,12366,Female,270,16,4,36,2,1,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,3+ books,0,1
1489,1490,12384,Male,252,14,2,16,1,0,1,0,0,0,0,0,0,0,0,0,200+,13+ mos.,2 books,0,1
1490,1491,12388,Male,225,30,1,30,1,0,0,0,0,0,0,0,0,0,0,0,200+,13+ mos.,1 book,0,1
1491,1492,12394,Female,147,14,1,14,0,0,0,0,0,1,0,0,0,0,1,1,101-200,13+ mos.,1 book,1,0
1492,1493,12400,Female,387,30,12,80,2,1,3,2,1,1,2,0,0,0,0,3,200+,13+ mos.,3+ books,0,1
1493,1494,12407,Male,188,28,2,30,0,1,1,0,0,0,0,0,0,0,0,0,101-200,13+ mos.,2 books,0,1
1494,1495,12424,Female,23,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0-25,7-12 mos.,1 book,0,1
